mock6h	mock12h	mock18h	mock24h	mock24h_r	mock30h	HIV6h	HIV12h	HIV18h	HIV24h	HIV24h_r	HIV30h
ZNF639	4994.29279744723	6367.75394177345	6614.70338984847	6207.05025076881	6731.81776680394	7375.31923074975	3700.65819307427	3930.11517683628	4613.55346509693	5600.44357498748	5508.76184876263	5142.97436322525
ZNF641	4134.67357142701	2855.79611180485	2761.00586024306	2550.58863485484	2502.6910525292	2925.70296570128	3897.79136748407	3756.69211650308	3055.91277211208	3255.38544080776	2733.77193663559	3137.30878639211
ZNF642	1913.36610692895	1720.20464487656	1738.44057515965	1476.79231220669	1708.77556826102	1458.09996791518	1570.80698914154	1499.17627894819	1599.17188110195	1641.52770799229	1335.52120571886	1420.24783409647
ZNF643	2108.19885803191	984.894561230888	899.021311285206	853.216234555996	839.539897023805	842.779375487924	1983.36404486515	1467.50772010474	897.377722724164	901.913032734308	725.002937860715	725.593800903697
ZNF644	12573.5009172768	11299.6880657227	10644.8697419729	9516.80020137634	9745.64308592969	11570.4209559828	8626.95525255226	9492.47133369746	7810.8159401711	8172.68710429765	6666.28809486952	7152.28163879071
ZNF646	7164.21580011595	6245.03994105909	6172.10050526012	6186.85345473156	6033.57927679371	5155.87443144002	8826.12072772918	7211.58108366289	6804.52059369101	5478.43660352856	4728.19990227285	5706.52724205398
ZNF652	1608.27086481716	1492.30721497843	1581.04946318319	1537.3827003185	1580.52768234077	1905.6945034526	1475.28885308731	1397.38448266566	1328.00366329487	1335.24813826088	1150.11213443979	1581.39300300227
ZNF653	1134.03510251709	1142.66970500652	1100.29115750965	1252.94448946029	1318.94270867805	846.679981462106	1353.35080706062	938.944392741354	973.052574205209	822.81885813334	1036.40822884876	974.139739385515
ZNF654	3074.86904619661	3385.60894028597	3560.36193197804	3647.10635304493	3610.10136904687	5185.12897624638	2462.98702590344	2612.09991830391	2396.46049492011	2509.88077382418	2001.35488710778	3020.77442695741
ZNF655	8234.72542156078	5055.88283889832	5371.79054799801	5209.83344642864	4907.84783371601	6149.55380336297	7486.83452220277	6514.87278910687	5724.35217790799	5459.083773573	4061.34186137411	5191.22687142868
ZNF658	151.30727003072	169.722985056809	134.959004054036	139.596107905812	135.194364826905	172.850299422112	136.002647560906	172.866874052056	155.04346533867	161.456930086958	76.5833681388917	183.891114468964
ZNF660	748.651638796947	497.934240935739	556.576407045519	478.733974698294	436.475112703036	510.252716188882	574.979613256964	482.766342734439	601.885445512462	508.966441897589	398.23225422523	424.24323080303
ZNF664	13699.6770390368	13294.2775376517	13356.7662956037	13055.4471737396	13416.9932804878	15152.1523917757	10132.8901209818	11074.3912492586	11122.4915835559	13425.718296147	10386.7618345688	12026.6953920202
ZNF665	414.652636906154	428.785875453828	481.219450402245	525.859832118589	454.796239263071	541.45756398234	455.073867997393	350.060000914246	475.760693044054	492.979321499522	403.354051774376	418.780682704529
ZNF668	830.010370026756	966.390069059672	970.56272581996	1135.97137907777	1138.78496417104	838.878769513742	1257.83267100639	1172.68851753829	1417.19188111182	1126.57414569663	1207.47626699022	1074.28645452471
ZNF669	1660.72583626796	1428.02845269947	1279.6216366101	1269.77515282468	1202.90890713116	1536.11208739883	1221.25125719838	1289.56057993675	1118.99693063294	1093.75847751112	858.169674138498	1046.9737140322
ZNF670	1034.47770772272	1224.4790388161	1103.15281409104	1053.50112859225	1005.44787642857	1451.27390746036	926.567645967234	892.195567781969	835.216237579019	1119.00129919228	896.070976002175	1035.13819315212
ZNF671	1905.87253957883	1585.8035964751	1290.11437740853	1164.58350679723	1184.58778057113	1207.48603407397	2253.66004689097	2110.6810699492	1618.99148506128	1557.38496905509	1791.36118759281	1723.4192535633
ZNF672	3089.85618089684	3231.7294790727	3850.34313222558	5051.62521080337	4808.09947800026	3936.93506450804	4696.48556895885	4402.12750626493	5146.88098982049	5547.43364945706	5972.79670671522	6071.6075399705
ZNF673	1553.67487412348	1292.65348365742	1220.48073392803	1180.5726369934	1086.87510558428	1496.13087616346	1536.25787610065	1482.58798622067	1291.06712864341	1302.43247007537	1446.1520327804	1349.23470881595
ZNF674	212.326318453077	155.114175447954	156.898371178028	121.082378204982	133.158684098013	137.744845654471	184.777865971579	207.551486118697	211.799603949454	137.896963184542	175.946240592315	194.816210665967
ZNF675	3709.68125171341	3293.08647942989	3527.92982405562	3397.17100208372	3340.37367246858	4572.73383829976	2771.89674250437	2915.21326723412	2391.05514838575	2942.37445196138	2285.10247133044	2756.75126886317
ZNF678	2820.08775629273	2213.00848901525	2532.07333373185	2347.77914131393	2291.9980970888	2705.31872815998	1948.81493182426	2013.41335350144	1823.49376227791	2461.91941262997	1585.46492611716	1938.27947877103
ZNF680	3953.75744540283	3520.98390932802	3475.46612006347	3652.99708522247	3651.83282398917	4652.69626077051	2901.9639915995	3189.67411054407	2613.57524738359	3324.38248673626	2918.15664840483	3168.26322561695
ZNF681	2017.2055402091	1677.35213669059	1962.60367403521	1934.58635571813	1853.30890001241	2406.92237113503	1676.48662903133	1584.3797825032	1869.43920781997	1937.71014905122	1643.85341817742	1806.26789972391
ZNF682	402.877031070261	348.924382925424	391.55421085202	388.689925698801	385.583094480717	479.047868395423	644.077839338752	578.526032570602	536.120396011078	582.170624772952	671.736243349601	701.01233446044
ZNF684	676.927494160142	690.770527772618	496.481618836325	516.602967268173	638.007504863421	676.02847009163	623.754831667638	677.30177562995	584.768514820321	688.190475833822	585.690044523956	673.699593967933
ZNF687	3120.90095991874	3427.48752783135	3825.5421085202	4231.1303717893	4113.93234944783	3499.09204390608	3517.75112403425	3326.15051889324	3629.78039584334	3432.92661996524	3220.34270380441	3693.57826775618
ZNF688	669.433926810028	469.69054235862	480.265564875114	620.111546959179	552.508914249924	453.693929563238	1001.76277435036	752.703106209606	915.395544505365	686.507621055079	1255.62116395219	763.831637593207
ZNF689	4214.96179303537	4877.65536167031	4731.73335929374	4806.73905885147	5033.04219854292	4060.77930418833	4670.0656589864	4308.62985634615	4733.37197994192	4249.95261504544	4253.92144922198	4217.07246052923
ZNF691	1131.8940832742	1306.28837262569	1350.20916561772	1355.61153598307	1350.49575997589	1435.67148356364	1412.28752930685	1546.67911721338	1536.10950486775	1497.64362440968	1645.90213719708	1596.87022261469
ZNF692	2952.8309493519	4603.00974102384	4622.99040920092	4098.16813121061	4351.08915436384	3080.75205317502	3011.70823302352	4286.76347047805	5132.46673239553	4661.41060844835	5039.6051932609	4486.55816672199
ZNF696	2204.54472396194	2410.71437905508	1999.80520959328	1959.83235076471	2050.76993071501	1258.19391173834	1973.2025410296	1633.39064737998	2491.05405927142	1647.41769971789	1762.6791213176	1335.5783385697
ZNF699	501.363916243187	307.045795380041	321.920567371526	280.973680166698	284.816898400524	439.066657160054	511.978289476512	461.653970172136	427.11257423481	335.63239968696	107.314153433765	327.738214396171
ZNF7	2686.27405361213	2813.91752425947	2772.45248656862	2681.02627592887	2692.00936031623	2742.37448491471	2332.91977680831	2443.95495111128	2372.13643551549	2619.26633444254	2369.09995113643	2513.66787847985
ZNF70	715.465840532157	467.74270107744	475.496137239464	469.477109847878	441.564314525268	485.873928850242	627.819433201861	562.691753148874	474.859801954993	498.869313225125	309.112976870098	433.347477633866
ZNF700	1834.14839494203	1679.29997797177	1721.27063567131	1696.43246911199	1597.83096853636	2194.3393455421	1692.74503516822	1652.99499333069	1636.10841575342	1709.68332653142	2065.88953622701	2017.4864261993
ZNF701	1955.1159821653	1296.54916621978	1355.9324787805	1300.9118800488	1354.56712143368	1722.36602266604	1385.86761933441	1409.4486955584	1104.58267320798	1305.79817963286	978.019736788504	1359.24938032987
ZNF704	706.901763560598	435.60331993796	626.210050526012	636.94221032357	586.097646276655	698.456954443178	896.083134460563	736.868826787878	880.260792032022	1079.4542118918	720.905499821398	930.439354597503
ZNF706	5896.73240832523	5583.74782609826	5001.68296347155	5024.69614942034	4958.73985193834	6226.59077135307	7076.30976724628	6203.4652938129	4751.38980172312	4970.21446034786	5244.47709522672	5145.70563727449
ZNF707	1758.14221181944	1648.13451747288	1592.49608950875	1559.26256269221	1673.1511555054	1399.59087830245	2280.07995686342	2185.32838722306	2046.01386127575	1607.02918502803	2092.52288348257	1813.55129718858
ZNF708	3986.94324366762	2838.26554027422	3059.57203023477	2880.46963679691	2837.56053243206	3675.59446423782	2983.25602228395	3196.46023029624	2676.63762361779	2547.74500634592	1816.97017533854	2424.44625953766
ZNF71	2112.48089651769	2327.93112460491	2150.51912287983	2302.33635023007	2253.32016323984	1602.42238895993	2810.51045707949	2528.40444136049	2264.93039591734	2222.95403404833	2059.74337916804	2114.90186728925
ZNF710	1937.98782822218	2592.83753884547	2647.49348251459	2983.13668331969	2827.3821287876	2099.74965066818	2251.62774612386	2477.13153656632	2746.00623747542	2296.15821692369	2198.03191299497	2459.04239749484
ZNF711	6780.97335563868	6781.67021402434	6099.60520519823	5713.07028102393	5882.93890285565	7491.36225848167	5956.51204456791	5803.83824174072	5513.54366306794	5717.40198211019	4673.90884825191	4988.20216710104
ZNF713	781.837437061738	493.064637732788	439.248487208522	464.427910838561	408.993422862983	433.215748198781	505.881387175178	388.51467950987	301.888712855461	285.14675632464	208.725744906846	240.337444820147
ZNF714	5569.15646416311	3862.83005417521	4845.24573702222	4909.40610537426	4695.11919754672	5678.55563198044	4403.83425849481	4379.50710709103	4106.35178195611	4352.60675654884	2684.60268016379	4180.65547320589
ZNF720	767.920811982955	710.248940584424	734.953000618838	679.860401902768	667.524875432366	691.630893988359	723.337569256095	907.275833897899	740.622673227713	839.64740592078	865.340190707302	759.279514177789
ZNF721	4307.02562047964	3925.16097517299	3639.53443072984	3233.07203428091	3378.0337659531	3821.86718826966	3214.93830973465	3160.267591618	3018.07534637156	3138.42703368505	2581.14236967105	2559.18911263403
ZNF724P	1153.3042757031	900.163465499532	1119.36886805225	1127.55604739557	1140.82064489994	1452.24905895391	644.077839338752	746.670999763233	704.58702966531	821.977430743969	478.132295991901	730.145924319115
ZNF730	305.460655518779	235.949588616949	302.842856828925	336.514869269188	319.423470791702	485.873928850242	282.328302792925	279.936763475166	288.37534651956	309.548150616428	404.378411284205	361.423927670263
ZNF736	1124.40051592409	920.615798951928	1058.32019431592	926.429620191098	963.716421486264	1201.6351251127	869.663224488115	975.137031419589	945.124950444347	884.243057557496	523.204114424381	785.681829987213
ZNF738	5327.22128971658	3078.82393850002	3687.22870708634	3805.31458867021	4132.25347600787	4865.27928636344	5901.6399238559	5855.11114653489	5637.86663335822	5040.89436105512	3986.56361715658	4434.66395978622
ZNF74	1433.77779652165	1596.51672352159	1503.78473548566	1471.74311319737	1484.85068808281	970.524221142395	1574.87159067576	1508.97845192355	1864.03386128561	1715.57331825702	1787.2637495535	1520.39454923566
ZNF740	7301.24103166089	8340.9171596094	7813.73749745094	7292.62803777204	7558.3041427344	7597.65377127814	6108.93460210126	7211.58108366289	6849.56514814401	7404.46389780105	6545.41367270968	7469.1094285038
ZNF746	5019.9850283619	5777.55803357574	5408.03819802895	5611.24476766937	5470.71355525486	4451.8150531001	6403.61821333241	6296.20893042587	7075.68881149808	5257.98262751309	5256.76940934467	5217.62918723809
ZNF747	2921.78617033	3003.83204917458	2965.13736304889	3319.74995060752	3215.17930764167	2706.29387965352	3328.74715269289	2614.3619582213	3348.7023760566	3026.51719089858	3410.87357263262	3027.14739973899
ZNF749	1289.2589976266	1238.11392778437	1142.26212070337	1147.75284343284	1114.35679542433	1124.5981571226	1141.99152728104	1104.8273200166	1179.35663359996	992.787190786483	1127.57622522355	945.00614952684
ZNF75A	2228.09593563373	1696.8305495024	1609.66602899709	1406.94505924446	1528.61782375401	1675.55875097585	1694.77733593534	1594.18195547856	1548.72198011459	1639.84485321354	1558.8315788616	1613.25786691019
ZNF75D	2502.14639872361	2521.74133208238	2415.69929942198	2444.55545565918	2114.89387367513	2919.85205674001	2271.95075379497	3220.58865608173	2673.93495035061	2774.08897408698	2226.71397927018	2601.06864805588
ZNF76	4364.83314003765	4786.10682145482	4696.43959478993	4942.22589893482	5082.91637640079	4078.33203107215	5245.20677607893	6284.89873083892	7255.8670293101	6323.22970245803	6674.48297094815	6181.7689266236
ZNF761	4432.27524618868	3733.29860897671	3107.26630659127	3102.63439320688	3103.21686755257	3429.85628786434	3316.55334809022	3418.89415550622	3217.17227705383	3207.42407961356	2745.03989124371	2999.83465924648
ZNF763	149.166250787831	118.105191105523	160.713913286548	128.656176718958	132.140843733566	278.166660725034	127.87344449246	111.037782976738	173.962178208932	166.50549442319	155.459050395733	182.070265102797
ZNF764	1912.2955973075	1716.3089623142	1777.54988177198	1951.41701908252	2068.07321691059	1495.15572466992	2538.18215428656	1882.21503829284	2294.65980185632	1675.18480356716	1794.4342661223	1588.67640046693
ZNF765	3254.71466259934	2984.35363636277	2742.88203522759	2568.26083138745	2507.78025435143	3131.45993083939	2404.05030365721	2562.33504012134	2205.47158403938	2423.21375271886	1742.19193112101	2104.88719577533
ZNF766	3477.38066385988	3498.58373459445	3240.81028038948	3137.13725310388	2925.09480377445	4113.43748483979	3119.42017368042	2854.1381894646	3063.11990082456	3162.82842797684	3159.9054927245	3186.47171927862
ZNF767	1791.32801008423	1549.76853277326	1538.12461446234	1380.01599786144	1366.78120580703	1753.57087045949	2426.40561209543	2075.99645788256	1798.26881178423	1400.8794746319	1518.88155797827	1825.38681806867
ZNF768	1750.64864446933	1480.62016729135	1754.65662912086	2135.7127829226	2134.23284059961	1885.21632208815	1769.97246431846	819.810290425499	1040.61940588471	1094.59990490049	1370.34942905305	1729.79222634489
ZNF77	428.569261984937	384.959446627265	382.969241107849	387.006859362362	388.636615574056	467.346050472876	377.84643884716	434.50949116346	420.80633661139	439.969395969086	313.210414909415	378.721996648851
ZNF770	11246.0689866852	10131.957217655	9894.16183212156	8567.55078762468	8144.58019265552	10213.9852284609	6568.23457546843	8096.03869136225	7357.66772237389	7523.10515970248	5380.716910034	6211.81294116537
ZNF771	479.95372381429	511.569129904003	483.127221456505	575.510289043542	633.936143405635	343.501810792588	731.466772324541	557.413660008298	769.451188077635	448.383669862806	861.242752667986	573.552878828738
ZNF772	1119.04796781687	670.318194320222	672.950441355384	641.149876164668	576.937082996638	739.413317172093	894.050833693452	1043.75224224708	933.413366286567	1021.39572202513	765.977318253879	859.426229316984
