Ratio_6h	Ratio_12h	Ratio_18h	Ratio_24h	Ratio_30h
C22orf27	0.0231759438452324	0.0992865270597459	0.304046023007862	0.609266029272087	0.394800576128097
C22orf28	-0.137370226732826	-0.378738923546314	-0.432348460793943	-0.102615813824092	-0.201047419962783
C22orf29	-0.403919993325673	-0.368341327286113	-0.288977728308928	-0.278731925294197	-0.11847053529764
C22orf30	-0.358297340871768	-0.0455028506860158	-0.170995405821738	-0.481740212348147	-0.340629605974149
C22orf32	0.0776972307140494	-0.0160121257597251	0.0240810128443164	0.270107069573997	0.105162323097469
C22orf39	0.387785509502163	0.289869382069568	0.302405844892941	0.204574098728474	-0.0475123222624271
C22orf40	0.610017455192333	0.366373735579176	0.407880214058266	0.363574565952657	0.337502105225808
C22orf45	-0.266075925922877	-0.177060225230501	0.188112239324433	-0.553513027782435	0.0236532834833097
C22orf46	0.199158944708384	0.21072941323873	-0.0423974983269008	-0.0398494463701451	0.118494361613567
C22orf9	0.170684185028491	-0.23327457520536	0.0543707342320375	0.174607895081728	0.508330908485205
C2CD2L	0.123887649371726	-0.0166974465509312	0.205549709370719	-0.0509992539199757	0.3887918339024
C2CD3	-0.154450705202188	0.0585003000258042	-0.338730964143572	-0.408382409338677	-0.13753920413183
C2CD4B	0.409892281891742	-0.337169384742261	0.757737441526126	-0.0831439531554556	0.235155554750767
C2CD4C	1.28511275779864	0.966116629163372	0.587903631077536	-0.0998311155616635	0.74635459003953
C2orf15	-0.0971791795244048	-0.259325661293808	-0.094818890998403	-0.236470846675125	-0.529390653763751
C2orf16	-0.238230528011822	1.52888318605649	0.207770366061703	-0.0123696299688669	0.0634714630113222
C2orf18	0.120817289790061	0.388594682981753	0.377049010731823	0.101567570791638	0.226830001352776
C2orf24	0.423580849026634	0.441431323003296	0.156729963732492	0.425657586424628	0.717984060422355
C2orf27A	-0.169647184437292	-0.0693606912030997	-0.241684475239354	0.0575326524715528	-0.119965566814786
C2orf28	0.164805799377092	-0.188048577422884	-0.136481969644792	0.0905946245284285	0.0530796256164164
C2orf29	-0.105889032141874	-0.251012002741711	0.00929687098496308	-0.028382788604311	-0.23950700939059
C2orf3	-0.139249317267806	-0.376860883741777	-0.0481109498349342	0.0909708858781962	-0.118016218108019
C2orf34	0.00598158639416339	0.640420717459876	0.588633714699698	0.771563367137136	0.656894318607828
C2orf42	0.259585481006541	0.492591297846216	0.555339332369864	0.52374386905437	0.748861372224122
C2orf43	-0.497623234769019	-0.23462217889722	-0.137584916951743	0.119330816688236	-0.183349589618087
C2orf44	-0.313807435759168	-0.310887210553294	-0.267172045181956	-0.310529624595745	-0.418892405234546
C2orf47	-0.355257484581062	-0.371782196673099	-0.463849635784925	-0.0876225394458028	-0.382272534793091
C2orf48	0.335867507296085	0.564836129098983	0.543926717096737	0.494798364332161	0.719335326586907
C2orf49	-0.284578536623032	-0.17319496001485	-0.362673895558562	-0.366618807181346	-0.553705064112611
C2orf55	-0.119596319688517	-0.287836560907823	0.15884129918343	0.131076537526848	0.374278236111922
C2orf56	0.0587243087108355	0.398428248246226	0.0890240058509485	0.254619941893845	-0.0199322940009872
C2orf60	-0.512797170775179	-0.303142625882864	-0.115403037930176	-0.0734564238731911	-0.307101614124129
C2orf63	-0.196398255170039	0.108749598595588	-0.0510360017103381	-0.195761660425616	-0.352205749739787
C2orf64	0.267762634031189	0.277273108736441	0.178525869132244	0.229104042598395	-0.251963884093707
C2orf67	-0.494423482846958	-0.37195367982024	-0.411844928844268	-0.305577804289741	-0.317388740745373
C2orf68	0.448112003559243	0.310367542029046	-0.0282869207876213	0.0385660026797717	-0.00114421351870212
C2orf69	-0.445713482809288	-0.360512100163375	-0.369739362448264	-0.270849637165875	-0.657982444955952
C2orf7	0.431884256499435	0.383269860362035	0.545812601352247	0.713046156376524	0.772592219952502
C2orf76	-0.0814344075572564	0.0572058600170073	-0.152028652629313	0.115829106983755	-0.261222265123503
C2orf79	0.200051802241212	0.469524731835505	0.311548183905004	0.467221775960143	0.491023554522746
C2orf81	0.517072523125704	0.134619415943488	0.229370344618715	-0.0659240901110964	0.200605336801557
C2orf84	0.44566875453009	0.823927268265073	0.305274919401327	-0.104879751821397	-0.271583419518025
C2orf85	1.28028368062083	0.34039949399584	0.800756180821064	0.0382158541136216	0.572659337045919
C2orf86	-0.333197201823246	-0.0823406370353248	-0.0714868595634439	-0.318235759634611	-0.153985068546222
C3orf1	0.229433332698817	-0.124641002664364	0.170194177865878	0.257408386763677	0.175068038443818
C3orf10	0.125168362795662	0.19561108105973	0.133062222531317	0.404071123078698	0.123266981925328
C3orf17	-0.45023258933881	-0.294340672176751	-0.316044611080892	-0.134585007856222	-0.455732952553395
C3orf18	0.35062926251288	0.821877635729165	1.26048123970666	1.40426070803804	1.28451084439269
C3orf19	-0.159669347034898	0.0992964742898285	-0.0887488552036082	-0.0236048079158216	-0.141060252765311
C3orf21	0.168400476289129	-0.482883798506281	-0.246577225955964	-0.356975375175887	-0.0666348036427006
C3orf23	-0.310095703405287	-0.107444514717003	0.044223599289578	0.214501254683861	-0.223826820267442
C3orf25	-0.764954350342634	-0.655786472045914	-0.0582313255594954	-0.197434607883128	-0.821875809812302
C3orf26	-0.0188474989439093	-0.560477252468164	-0.280912203693346	0.356222399925007	0.200790207229393
C3orf31	-0.0683554351966442	-0.0246697171994135	0.0453469758779035	0.227803148848738	-0.0300083473002395
C3orf32	-0.536367457176031	-0.470152806848428	0.195532566344803	0.0905360968725752	0.0585244356759167
C3orf33	-0.0327216154335319	0.166336718998708	0.333278552915753	0.306779410729981	0.164707573655005
C3orf34	0.175346751412327	0.0123160298170957	-0.0578175837325552	0.199562241099664	-0.128355947207774
C3orf37	0.176028808014972	0.179885269286231	0.0792689911313379	0.230199108322686	0.131698565869332
C3orf38	-0.0922584501155865	-0.0965820060087106	-0.307231617972556	-0.209935553474996	-0.46778414697232
C3orf39	0.347826821544983	0.337205019313723	0.322032406884591	0.371972658189598	0.726696594156856
C3orf42	-0.631780944514636	-0.307941657339698	-0.263899979535105	-0.478571882237963	0.298372335896894
C3orf52	-0.543046723710817	-0.745913113098092	-0.421002845448792	-0.278686933771022	-0.218076049492648
C3orf57	2.52227841850627	4.1250906517227	2.81474939229103	2.37369967848025	1.61721107477463
C3orf58	0.0796505155563485	0.103235008929869	0.20676869678422	0.036356638802124	-0.337035397392112
C3orf59	0.198663331257578	0.376849838937444	0.414684910866074	0.282955656894716	0.255028993030446
C3orf62	-0.427693043285013	-0.251495207698605	0.106911153299152	0.193228894532221	0.195533541162344
C3orf63	-0.620988442348479	-0.650504560314636	-0.462298750773925	-0.411555948804709	-0.657726918313534
C3orf64	0.371030240433226	0.418018876855797	0.419795705360699	0.170141215472036	0.134798353276201
C3orf67	0.181077567937066	0.283321443252477	0.0272172872099175	-0.0221060917953201	-0.0575997558064989
C3orf71	1.30561242127443	0.654122540966005	0.955029560541795	1.13529918374684	0.646052458215562
C3orf75	0.0244663807038818	0.0040273299944535	-0.0139521603823333	0.165168709895457	0.266892595384632
C4orf10	0.0571208183103263	-0.0856347656593794	0.230270671648557	0.2080412982849	0.214149305184195
C4orf14	0.000681736452491107	-0.198574294111003	0.00282090016314514	-0.179991595353731	-0.478580585923879
C4orf21	-0.175229240028158	-0.276511758452803	-0.565086790118296	-0.428611563196	-0.554098712241594
C4orf23	-0.191588255086271	-0.407594184810732	-0.127190789867761	-0.493281184482343	0.0183506547614635
C4orf27	-0.214803757386676	-0.0488104686513189	-0.136227984274104	0.300513048614763	-0.0857453625822047
C4orf29	-0.473518332466914	-0.218772776092888	-0.247399455421373	-0.474308826362097	-0.614600547599185
C4ORF3	-0.025078904891858	0.524453380107961	0.309498362854628	0.481296860567236	-0.145201097947584
C4orf32	-0.183249839671602	-0.0312310736817449	0.409347857098198	0.504334287460637	0.226214719735483
C4orf33	0.22661556633764	0.449267775487913	0.0117540064267484	0.240775598407142	0.138509418536443
C4orf34	0.0585779461023726	1.10388247718185	0.800166197716215	1.10936729813372	0.693054886154688
C4orf36	0.570386108948356	0.885963304994206	0.131742189966895	0.214264814349604	-0.0533575689680921
C4orf41	-0.115383731972551	0.0914447467513325	0.0762753482643975	0.114644823323782	-0.165279836478534
C4orf42	0.0962968193648682	-0.208039298795428	0.0552168710801537	0.0665873889247085	0.189439076017782
C4orf43	-0.480965879167891	-0.765315426477123	-0.479657409446333	-0.211335661280859	-0.394575268057527
C4orf46	-0.267852065613405	-0.380184484184578	-0.303906270602681	-0.129567937934335	-0.372786027465372
C4orf48	0.59490575424124	-0.134739257225454	1.122109361794	0.729037961046061	1.51123629080666
C4orf8	0.0557535157661941	1.15326068243096e-06	-0.126426058195019	-0.154868511626508	0.164410871179291
C5	-0.622850748861927	0.285947008448353	0.474075924754822	0.69764921716041	0.623558099444894
C5orf13	-0.155939683201095	0.00316216921152278	-0.26286828180592	-0.259279595215237	-0.422166588139588
C5orf15	-0.244283043556446	0.132341666533132	0.101213472516819	0.117409892284242	-0.171540777287915
C5orf22	-0.278072955730456	0.00560568534631927	0.0892275989904827	-0.00303963928511672	-0.227640279146227
C5orf24	-0.0142294716226116	0.205214853341744	0.126286100695904	0.103615584621517	-0.179999032320088
C5orf25	-0.122662568943068	-0.331391164247701	-0.244730017291179	-0.0936748409978766	-0.040954185781295
C5orf28	-0.0510458617755429	0.0958947723589109	-0.14132402891575	-0.0948372511359371	-0.510846509202041
C5orf30	-0.133865438481376	-0.359574502964315	-0.0798590009150105	-0.033661216590053	-0.0560063100312261
C5orf32	0.428060593685423	0.336163850012851	0.137856817330309	0.419650115057972	0.34166806031035
C5orf33	-0.232262886291517	-0.491258640745631	-0.291194659390656	-0.0350956782332254	-0.366015673491194
C5orf34	0.13562986158623	0.433938440429196	0.110717424065844	0.00298352187276482	-0.22390477864889
C5orf35	0.249653134933537	0.104234138924391	0.0692050793250737	0.0226578791924497	0.127457065438199
C5orf36	-0.258409592780403	-0.0428429040689665	-0.555033681334609	-0.612769973337958	-0.565935882758129
C5orf37	-0.405598293464229	-0.188182556940365	-0.200745906389426	-0.0834593694203199	-0.206995135777141
C5orf39	1.28861440172528	0.620665141732343	0.123586342652103	0.00974511153119982	0.0787398811945088
C5orf4	-0.236584329675982	-0.304307344980388	-0.0121337699318664	-0.765585670590683	-0.276075352040869
C5orf41	-0.442756312544281	-0.177665237240039	-0.0540861630112551	-0.0968663097226829	-0.483981605507316
C5orf42	-0.46372977247665	0.575365140924449	-0.00895659433127973	-0.23594341524785	0.120171659870727
C5orf43	-0.554985531799041	-0.315897333077244	-0.369473088731192	-0.0303515271164456	-0.492451367896659
C5orf44	-0.272626622396664	-0.0874810159829874	-0.0712373907512814	0.0491467237176456	-0.12074572716871
C5orf45	0.423749762648444	0.369314967890136	0.474736251520049	0.281216147518311	0.780791725477614
C5orf51	-0.406732380795913	-0.112188195480277	-0.188067947616667	-0.297501681198705	-0.438508434687538
C5orf53	-0.242176507344709	-0.570528124133216	-0.358924175686709	-0.0854875286266946	0.156345164236133
C5orf54	0.379046220290986	0.326102912011883	0.115163087101451	0.505864002114209	0.324374511123057
C5orf55	1.47080135274834	1.50090010979271	1.45646927654895	1.03812490339865	0.725767275658992
C5orf56	0.826224202064466	0.636455474118414	0.868511154027835	0.586057959808376	0.0926280759965486
C5orf62	0.530797816747561	0.517442933215558	-0.0152508343980874	0.304291474113586	0.499401124275322
C6orf1	1.10380356480174	1.22446496933284	1.19804701541486	0.916174073771565	1.02281833726802
C6orf106	-0.157731807037579	-0.0719936163080897	-0.216521624479703	-0.0834061204546327	0.0501794343109004
C6orf108	0.821578979430144	0.584463085884781	0.802433112823613	0.687876145440597	1.07265782289701
C6orf114	0.328989957860933	0.339298060917397	1.03734257053089	0.875513863046714	0.667414708001239
C6orf115	-0.322052783981027	-0.201129945013048	-0.394395434938149	0.113183297017424	-0.419073015553328
C6orf120	0.166500829328469	-0.0465354743949237	0.229843100527098	0.1604767224634	0.0548279822119892
C6orf125	-0.11751397431039	-0.411168364335196	-0.275482464642415	0.449071226573174	0.369865559495063
C6orf129	0.590431008213495	0.702422945652262	0.435302938596542	0.826681995124638	0.683531474683737
C6orf130	0.189781262190073	-0.143533050498274	-0.214447013566741	0.144948257231455	-0.365916947326541
C6orf132	0.19432184453771	0.240679605020449	0.8346094423095	0.536200959632689	0.285247748130015
C6orf134	0.477285253702274	0.703406056026453	0.895698829578384	0.130114175745938	0.583329618594978
C6orf136	0.229320483430172	-0.279258190433308	-0.0918734512696836	-0.176643908356773	0.0629253867012061
C6orf153	-0.193038314452303	-0.302103998444823	-0.0242434992945398	0.0592308696363246	-0.0568153885759127
C6orf162	0.163266541473853	0.0308287795826776	-0.230848199267731	0.380277934321264	-0.20572847798172
C6orf167	-0.287120313450908	-0.457339201490093	-0.572136850863932	-0.418811398297493	-0.485370190374879
C6orf170	-0.333305461422254	0.64844644854531	0.326370335433362	0.0516000877133869	0.0114483868139613
C6orf174	-0.114344236714605	0.467233559931176	0.111793350169442	0.474348853343621	0.201662303319529
C6orf182	0.0626680419510071	0.422753648631724	0.0554295674250384	0.267268363095448	-0.0937798256441879
C6orf192	0.473159774785105	0.801867398601763	0.405497026675822	0.743139608679447	0.303892505165274
C6orf201	0.311250763444035	0.618044688041349	-0.0259061249760805	0.546723000059587	0.23599835644295
C6orf203	-0.196699945206808	-0.113991760870381	0.208394848308556	0.540542165440892	0.347213615751071
C6orf204	-0.273117848998485	0.582670521217931	0.21018913824742	0.0540222278894752	-0.15767501303746
C6orf211	0.244080765193998	0.190064036017077	-0.0783425056837897	0.225591532012215	-0.200829607388299
C6orf223	0.919885588495643	0.306866733957672	-0.699076502774018	-0.4643210054381	-1.06999102739809
C6orf225	-0.0238656314636418	0.876193496499827	0.456855276985216	1.02583674696372	0.432258452261628
C6orf226	0.99446044374062	0.833320132152805	0.961877775615533	0.447869468416195	1.0641989722128
C6orf26	-0.0164015455185573	-0.205429613204088	0.449599161412677	0.0490466066831078	0.198822677229972
C6orf35	-0.191940524975923	-0.0836530035513856	0.00289095205556837	0.234922122417934	0.175704288325414
C6orf47	0.192896642839128	0.302582130137217	0.117171718094714	0.234604148132303	0.68254848931136
C6orf48	-0.0578087825983358	-0.408263091637277	-0.233035941951021	-0.0938632000818109	-0.421058069407875
C6orf57	-0.0451847552758118	0.0591556193916812	-0.117722696401531	0.00421225249612044	-0.0251432408664415
C6orf62	-0.409276731136583	-0.426745506528743	-0.51250268148019	-0.370893930638774	-0.635100134133005
C6orf64	0.0481742761334185	-0.12028283834578	0.0291837063687827	0.285770469031057	0.185200037734623
C6orf70	0.289104760643111	0.128201660154713	0.185395613657112	0.234027670254283	-0.0337916479377526
C6orf72	0.0217622031802005	-0.246378990132948	-0.176208805830657	-0.104136476321778	-0.361605919995417
C6orf81	0.278202742653941	0.586004947300504	0.237231776300614	0.653155766659511	1.06607785842062
C6orf89	0.0808258674402421	0.435624181221172	0.330580994081704	0.064799577130175	-0.0776674228693498
C7orf11	0.419247377065912	0.183837509436427	0.466026499842227	0.19073198505077	0.022509325635835
C7orf13	0.600421604795663	0.354539834864363	0.0892236858626295	0.0808490242002774	0.142057400965493
C7orf23	0.832675995889834	0.651796398871355	0.41979076328007	0.253888014707279	0.117703604141128
C7orf26	0.288074361769641	0.00978047507841114	0.279078385536949	0.0357578865502358	0.370951910626998
C7orf27	0.373919624560631	0.100321199725139	0.418404740107885	0.176247356100496	0.695870188820673
C7orf28A	-0.130231847723376	-0.187992487238257	0.0761351654381507	0.145864964740302	-0.0640955063271312
C7orf28B	-0.055753073355482	-0.0431783964743941	0.0796388215366692	0.138864329444832	0.0347108047851932
C7orf29	0.517423393618359	0.630242628965	0.12512772919063	0.0354576230729532	0.00813442400835772
C7orf30	0.00366932689456934	-0.48870249456458	-0.185707836437768	-0.171717200657734	-0.161583139566251
C7orf31	-0.338627295956396	0.256624191034231	0.203655613326308	0.273537065232847	0.231902764052946
